0:972:[41384342,41385313]
1459:153:[34185901,34186053]
1462:1170:[34106209,34107378]
1463:156:[34109564,34109719]
1464:148:[34110483,34110630]
1465:68:[34115558,34115625]
1466:78:[34115988,34116065]
1467:123:[34117102,34117224]
1468:146:[34117884,34118029]
1469:201:[34120809,34121009]
1470:117:[34123227,34123343]
1471:101:[34123429,34123529]
1472:125:[34127540,34127664]
1473:191:[34131390,34131580]
1474:219:[34132087,34132305]
1475:105:[34133369,34133473]
1476:223:[34134406,34134628]
1477:178:[34136658,34136835]
1478:130:[34142124,34142253]
1479:534:[34143636,34144169]
1480:285:[34113649,34113933]
1465:68:[34115558,34115625]
1466:78:[34115988,34116065]
1467:123:[34117102,34117224]
1468:146:[34117884,34118029]
1469:201:[34120809,34121009]
1470:117:[34123227,34123343]
1471:101:[34123429,34123529]
1472:125:[34127540,34127664]
1473:191:[34131390,34131580]
1474:219:[34132087,34132305]
1475:105:[34133369,34133473]
1476:223:[34134406,34134628]
1477:178:[34136658,34136835]
1478:130:[34142124,34142253]
1479:534:[34143636,34144169]
1481:222:[34144410,34144631]
1482:124:[34157107,34157230]
1483:91:[34160922,34161012]
1484:769:[34169248,34170016]
1485:210:[34144410,34144619]
1482:124:[34157107,34157230]
1483:91:[34160922,34161012]
1484:769:[34169248,34170016]
1462:1170:[34106209,34107378]
1463:156:[34109564,34109719]
1464:148:[34110483,34110630]
1465:68:[34115558,34115625]
1466:78:[34115988,34116065]
1467:123:[34117102,34117224]
1468:146:[34117884,34118029]
1469:201:[34120809,34121009]
1470:117:[34123227,34123343]
1471:101:[34123429,34123529]
1486:142:[34127523,34127664]
1473:191:[34131390,34131580]
1474:219:[34132087,34132305]
1475:105:[34133369,34133473]
1476:223:[34134406,34134628]
1477:178:[34136658,34136835]
1478:130:[34142124,34142253]
1479:534:[34143636,34144169]
1458:3814:[34162983,34166796]
1461:82:[34182883,34182964]
1459:153:[34185901,34186053]
1487:97:[34398238,34398334]
1488:2393:[34399108,34401500]
1489:2280:[34442449,34444728]
1490:223:[34537775,34537997]
1491:140:[34540747,34540886]
1492:139:[34542000,34542138]
1493:97:[34542445,34542541]
1494:149:[34638671,34638819]
1495:125:[34640698,34640822]
1496:159:[34648900,34649058]
1497:168:[34652056,34652223]
1498:149:[34655398,34655546]
1499:159:[34660408,34660566]
1500:1033:[34668488,34669520]
1501:224:[34697213,34697436]
1502:125:[34707829,34707953]
1503:177:[34713304,34713480]
1504:156:[34715573,34715728]
1505:143:[34715840,34715982]
1506:116:[34717551,34717666]
1507:201:[34721396,34721596]
1508:156:[34721694,34721849]
1509:152:[34725063,34725214]
1510:147:[34725943,34726089]
1511:4508:[34727621,34732128]
1512:722:[34775201,34775922]
1513:134:[34787194,34787327]
1514:207:[34793786,34793992]
1515:150:[34799190,34799339]
1516:161:[34804483,34804643]
1517:159:[34805020,34805178]
1518:695:[34809134,34809828]
1519:1724:[34821447,34823170]
1520:59:[34828033,34828091]
1521:94:[34832719,34832812]
1522:69:[34837648,34837716]
1523:114:[34839316,34839429]
1524:141:[34841093,34841233]
1525:138:[34852144,34852281]
1526:1495:[34860237,34861731]
1527:419:[34863372,34863790]
1526:1495:[34860237,34861731]
1528:116:[34863908,34864023]
1529:386:[34876237,34876622]
1530:117:[34876718,34876834]
1531:143:[34877867,34878009]
1532:132:[34878280,34878411]
1533:139:[34882089,34882227]
1534:208:[34883558,34883765]
1535:154:[34889295,34889448]
1536:253:[34889663,34889915]
1537:200:[34892670,34892869]
1538:111:[34893212,34893322]
1539:96:[34894494,34894589]
1540:233:[34897075,34897307]
1541:170:[34900472,34900641]
1542:87:[34900824,34900910]
1543:89:[34901155,34901243]
1544:127:[34903064,34903190]
1545:70:[34903794,34903863]
1546:113:[34904650,34904762]
1547:176:[34906884,34907059]
1548:97:[34907530,34907626]
1549:187:[34911476,34911662]
1550:95:[34914370,34914464]
1529:386:[34876237,34876622]
1530:117:[34876718,34876834]
1531:143:[34877867,34878009]
1532:132:[34878280,34878411]
1533:139:[34882089,34882227]
1534:208:[34883558,34883765]
1535:154:[34889295,34889448]
1536:253:[34889663,34889915]
1537:200:[34892670,34892869]
1538:111:[34893212,34893322]
1539:96:[34894494,34894589]
1540:233:[34897075,34897307]
1541:170:[34900472,34900641]
1542:87:[34900824,34900910]
1543:89:[34901155,34901243]
1544:127:[34903064,34903190]
1545:70:[34903794,34903863]
1546:113:[34904650,34904762]
1547:176:[34906884,34907059]
1548:97:[34907530,34907626]
1551:154:[34911476,34911629]
1552:304:[34914892,34915195]
1529:386:[34876237,34876622]
1530:117:[34876718,34876834]
1531:143:[34877867,34878009]
1532:132:[34878280,34878411]
1533:139:[34882089,34882227]
1534:208:[34883558,34883765]
1535:154:[34889295,34889448]
1536:253:[34889663,34889915]
1537:200:[34892670,34892869]
1538:111:[34893212,34893322]
1539:96:[34894494,34894589]
1540:233:[34897075,34897307]
1541:170:[34900472,34900641]
1542:87:[34900824,34900910]
1543:89:[34901155,34901243]
1544:127:[34903064,34903190]
1545:70:[34903794,34903863]
1546:113:[34904650,34904762]
1547:176:[34906884,34907059]
1548:97:[34907530,34907626]
1549:187:[34911476,34911662]
1553:234:[34914965,34915198]
1554:993:[34896315,34897307]
1541:170:[34900472,34900641]
1542:87:[34900824,34900910]
1543:89:[34901155,34901243]
1544:127:[34903064,34903190]
1545:70:[34903794,34903863]
1546:113:[34904650,34904762]
1547:176:[34906884,34907059]
1548:97:[34907530,34907626]
1549:187:[34911476,34911662]
1550:95:[34914370,34914464]
1555:127:[34915349,34915475]
1556:168:[34918518,34918685]
1557:5917:[34921781,34927697]
1558:162:[34929461,34929622]
1559:148:[34931535,34931682]
1560:190:[34931892,34932081]
1561:792:[34932182,34932973]
1555:127:[34915349,34915475]
1556:168:[34918518,34918685]
1557:5917:[34921781,34927697]
1558:162:[34929461,34929622]
1559:148:[34931535,34931682]
1560:190:[34931892,34932081]
1562:112:[34939462,34939573]
1563:118:[34941276,34941393]
1564:149:[34945613,34945761]
1565:73:[34947901,34947973]
1566:117:[34948083,34948199]
1567:1143:[34948670,34949812]
1568:541:[34950210,34950750]
1569:214:[34951655,34951868]
1570:200:[34953607,34953806]
1571:106:[34954256,34954361]
1572:83:[34954470,34954552]
1573:180:[34955793,34955972]
1574:180:[34956895,34957074]
1575:205:[34958283,34958487]
1576:82:[34959827,34959908]
1577:389:[34960626,34961014]
1578:188:[35275756,35275943]
1579:88:[35276238,35276325]
1580:114:[35279644,35279757]
1581:131:[35281385,35281515]
1582:112:[35284592,35284703]
1583:52:[35286753,35286804]
1584:128:[35288031,35288158]
1585:224:[35445822,35446045]
1586:141:[35497640,35497780]
1587:628:[35514707,35515334]
1588:177:[35445869,35446045]
1589:11401:[35467161,35478561]
1590:118:[35552977,35553094]
1591:539:[35555008,35555546]
1590:118:[35552977,35553094]
1592:1153:[35561068,35562220]
1593:129:[35736322,35736450]
1594:676:[35742765,35743440]
1595:119:[35747748,35747866]
1596:90:[35751726,35751815]
1597:168:[35757775,35757942]
1598:527:[35760926,35761452]
1599:2996:[35818987,35821982]
1600:381:[35827683,35828063]
1599:2996:[35818987,35821982]
1601:112:[35830951,35831062]
1602:77:[35831826,35831902]
1599:2996:[35818987,35821982]
1603:84:[35830951,35831034]
1602:77:[35831826,35831902]
1599:2996:[35818987,35821982]
1601:112:[35830951,35831062]
1604:216:[35883398,35883613]
519:1772:[35888783,35890554]
520:161:[35893796,35893956]
521:175:[35895834,35896008]
1605:302:[35898960,35899261]
1606:148:[36096104,36096251]
1607:152:[36096343,36096494]
1608:172:[36105206,36105377]
1609:82:[36106257,36106338]
1610:72:[36106982,36107053]
1611:74:[36109406,36109479]
1612:421:[36193573,36193993]
532:193:[36206706,36206898]
533:106:[36231770,36231875]
534:158:[36252853,36253010]
535:1849:[36259139,36260987]
1613:1492:[36410232,36411723]
1614:95:[37093012,37093106]
1615:1421:[37406838,37408258]
1616:168:[37408382,37408549]
1617:125:[37410447,37410571]
1618:82:[37412872,37412953]
1619:83:[37414104,37414186]
1620:176:[37416079,37416254]
1621:431:[37417879,37418309]
1622:90:[37420605,37420694]
1623:39:[37425880,37425918]
1624:97:[37429406,37429502]
1625:110:[37431113,37431222]
1626:173:[37432644,37432816]
1627:274:[37415981,37416254]
1621:431:[37417879,37418309]
1622:90:[37420605,37420694]
1623:39:[37425880,37425918]
1624:97:[37429406,37429502]
1628:159:[37431113,37431271]
1629:33:[37432579,37432611]
1630:419:[37442284,37442702]
1631:109:[37443247,37443355]
1632:720:[37444743,37445462]
1633:518:[37507262,37507779]
1634:109:[37510122,37510230]
1635:488:[37518373,37518860]
1636:62:[37757688,37757749]
1637:204:[37758357,37758560]
1638:134:[37759895,37760028]
1639:119:[37763848,37763966]
1640:105:[37766844,37766948]
1641:98:[37769712,37769809]
1642:86:[37771818,37771903]
1643:95:[37775055,37775149]
1644:71:[37781058,37781128]
1645:93:[37781671,37781763]
1646:143:[37783760,37783902]
1647:433:[37785181,37785613]
1648:96:[37787592,37787687]
1649:554:[37788572,37789125]
577:1156:[37832919,37834074]
1650:62:[37838664,37838725]
577:1156:[37832919,37834074]
1651:597:[37851792,37852388]
577:1156:[37832919,37834074]
1652:191:[37849671,37849861]
1651:597:[37851792,37852388]
1653:232:[38071990,38072221]
1654:84:[38081467,38081550]
1655:91:[38084832,38084922]
1656:110:[38092121,38092230]
1657:87:[38095345,38095431]
1658:201:[38098419,38098619]
1659:108:[38103345,38103452]
1660:149:[38114017,38114165]
1661:170:[38115687,38115856]
1662:1192:[38117028,38118219]
1653:232:[38071990,38072221]
1654:84:[38081467,38081550]
1655:91:[38084832,38084922]
1656:110:[38092121,38092230]
1657:87:[38095345,38095431]
1658:201:[38098419,38098619]
1659:108:[38103345,38103452]
1660:149:[38114017,38114165]
1661:170:[38115687,38115856]
1663:410:[38117028,38117437]
1664:2546:[38119965,38122510]
1665:315:[38378862,38379176]
1666:68:[38380456,38380523]
1667:69:[38385850,38385918]
1668:1786:[38390173,38391958]
1669:350:[38437663,38438012]
1670:120:[38439561,38439680]
1671:74:[38441851,38441924]
1672:371:[38444733,38445103]
1669:350:[38437663,38438012]
1670:120:[38439561,38439680]
1671:74:[38441851,38441924]
1673:105:[38444733,38444837]
1674:160:[38445299,38445458]
1669:350:[38437663,38438012]
1670:120:[38439561,38439680]
1671:74:[38441851,38441924]
1675:167:[38444444,38444610]
1673:105:[38444733,38444837]
1674:160:[38445299,38445458]
1676:104:[38580954,38581057]
1677:356:[38592538,38592893]
1678:2203:[38595725,38597927]
1679:154:[38599954,38600107]
1680:152:[38600523,38600674]
1681:76:[38604677,38604752]
1682:82:[38605662,38605743]
1683:151:[38610760,38610910]
1684:145:[38612796,38612940]
1685:296:[38639538,38639833]
1686:152:[39493544,39493695]
1687:358:[39494405,39494762]
1688:98:[39526526,39526623]
1689:209:[39528397,39528605]
1686:152:[39493544,39493695]
1687:358:[39494405,39494762]
1689:209:[39528397,39528605]
1686:152:[39493544,39493695]
1690:101:[39494405,39494505]
1691:116:[39526508,39526623]
1689:209:[39528397,39528605]
1686:152:[39493544,39493695]
1690:101:[39494405,39494505]
1688:98:[39526526,39526623]
1689:209:[39528397,39528605]
1686:152:[39493544,39493695]
1690:101:[39494405,39494505]
1689:209:[39528397,39528605]
1692:206:[39578249,39578454]
1693:146:[39578565,39578710]
1694:511:[39580228,39580738]
1695:47:[39628663,39628709]
1696:141:[39628967,39629107]
1697:99:[39668847,39668945]
1698:2582:[39671165,39673746]
1699:239:[39628869,39629107]
1697:99:[39668847,39668945]
1698:2582:[39671165,39673746]
1700:52:[39644428,39644479]
1697:99:[39668847,39668945]
1698:2582:[39671165,39673746]
1701:376:[40110878,40111253]
1702:100:[40112239,40112338]
1703:119:[40118222,40118340]
1704:52:[40124130,40124181]
1705:306:[40110948,40111253]
1702:100:[40112239,40112338]
1706:186:[40112807,40112992]
1707:53:[40113244,40113296]
1708:121:[40118222,40118342]
1709:129:[40140770,40140898]
1705:306:[40110948,40111253]
1702:100:[40112239,40112338]
1706:186:[40112807,40112992]
1707:53:[40113244,40113296]
1703:119:[40118222,40118340]
1710:65:[40119320,40119384]
1711:30:[40145372,40145401]
1712:197:[40177848,40178044]
1713:73:[40181958,40182030]
1714:113:[40184926,40185038]
1715:121:[40186196,40186316]
1716:202:[40186704,40186905]
1717:85:[40188931,40189015]
1718:223:[40190348,40190570]
1719:265:[40191426,40191690]
1720:120:[40193509,40193628]
1721:2282:[40194597,40196878]
1722:208:[40547383,40547590]
1723:138:[40549360,40549497]
1724:200:[40550374,40550573]
1725:64:[40551849,40551912]
1726:153:[40552210,40552362]
1727:108:[40553697,40553804]
1728:264:[40555177,40555440]
1722:208:[40547383,40547590]
1723:138:[40549360,40549497]
1724:200:[40550374,40550573]
1726:153:[40552210,40552362]
1727:108:[40553697,40553804]
1728:264:[40555177,40555440]
1729:2145:[40668364,40670508]
690:61:[40684766,40684826]
691:31:[40684997,40685027]
692:60:[40685166,40685225]
693:189:[40685368,40685556]
1730:1029:[40685860,40686888]
1731:846:[40714240,40715085]
1732:130:[40717071,40717200]
1733:49:[40720217,40720265]
1734:31:[40720347,40720377]
1735:34:[40720470,40720503]
1736:220:[40720828,40721047]
1737:770:[40777769,40778538]
1738:119:[40781904,40782022]
1739:105:[40782189,40782293]
1740:86:[40783643,40783728]
1741:139:[40792631,40792769]
1742:516:[40794901,40795416]
1743:333:[40800097,40800429]
1744:82:[40801056,40801137]
1745:155:[40807345,40807499]
1746:69:[40816060,40816128]
1747:60:[40817796,40817855]
1748:187:[40834300,40834486]
1749:82:[40847060,40847141]
1750:94:[40871748,40871841]
1751:31:[40880924,40880954]
1752:131:[40883606,40883736]
1753:420:[40887014,40887433]
1754:289:[40823779,40824067]
1748:187:[40834300,40834486]
1749:82:[40847060,40847141]
1750:94:[40871748,40871841]
1751:31:[40880924,40880954]
1752:131:[40883606,40883736]
1753:420:[40887014,40887433]
1755:843:[40969074,40969916]
1756:84:[40981509,40981592]
1757:527:[40984223,40984749]
1758:742:[40977533,40978274]
1756:84:[40981509,40981592]
1757:527:[40984223,40984749]
1759:274:[41029253,41029526]
1760:161:[41031679,41031839]
1761:2330:[41032486,41034815]
1762:141:[41029253,41029393]
1760:161:[41031679,41031839]
1761:2330:[41032486,41034815]
1759:274:[41029253,41029526]
1763:110:[41029711,41029820]
1760:161:[41031679,41031839]
1761:2330:[41032486,41034815]
1759:274:[41029253,41029526]
1763:110:[41029711,41029820]
1761:2330:[41032486,41034815]
1759:274:[41029253,41029526]
1764:3137:[41031679,41034815]
1765:1917:[42513426,42515342]
1766:104:[42519888,42519991]
1767:74:[42539483,42539556]
1768:10010:[42547157,42557166]
1769:34:[42733949,42733982]
1770:321:[42748762,42749082]
1771:194:[42749715,42749908]
1772:136:[42751943,42752078]
1773:156:[42754336,42754491]
1774:140:[42762491,42762630]
1775:200:[42767513,42767712]
1776:80:[42769539,42769618]
1777:124:[42770823,42770946]
1778:143:[42771122,42771264]
1779:160:[42773896,42774055]
1780:78:[42775193,42775270]
1781:256:[42778670,42778925]
1782:953:[42779917,42780869]
1783:226:[42792519,42792744]
1784:259:[42793764,42794022]
1785:157:[42794682,42794838]
1786:100:[42799132,42799231]
1787:113:[42799681,42799793]
1788:77:[42802459,42802535]
1789:127:[42803976,42804102]
1790:194:[42807763,42807956]
1791:139:[42808941,42809079]
1792:156:[42811620,42811775]
1793:140:[42812813,42812952]
1794:200:[42813642,42813841]
1795:80:[42815714,42815793]
1796:124:[42817374,42817497]
1797:143:[42817926,42818068]
1798:160:[42821063,42821222]
1799:78:[42823093,42823170]
1800:250:[42824547,42824796]
1801:688:[42830454,42831141]
1802:214:[42797977,42798190]
1786:100:[42799132,42799231]
1787:113:[42799681,42799793]
1788:77:[42802459,42802535]
1789:127:[42803976,42804102]
1790:194:[42807763,42807956]
1791:139:[42808941,42809079]
1792:156:[42811620,42811775]
1793:140:[42812813,42812952]
1794:200:[42813642,42813841]
1795:80:[42815714,42815793]
1796:124:[42817374,42817497]
1797:143:[42817926,42818068]
1798:160:[42821063,42821222]
1799:78:[42823093,42823170]
1800:250:[42824547,42824796]
1801:688:[42830454,42831141]
1803:89:[42798102,42798190]
1787:113:[42799681,42799793]
1789:127:[42803976,42804102]
1790:194:[42807763,42807956]
1791:139:[42808941,42809079]
1792:156:[42811620,42811775]
1793:140:[42812813,42812952]
1794:200:[42813642,42813841]
1795:80:[42815714,42815793]
1796:124:[42817374,42817497]
1797:143:[42817926,42818068]
1798:160:[42821063,42821222]
1799:78:[42823093,42823170]
1800:250:[42824547,42824796]
1801:688:[42830454,42831141]
1804:210:[43099461,43099670]
1805:147:[43108482,43108628]
1806:100:[43117397,43117496]
1807:1482:[43131679,43133160]
1808:123:[43133710,43133832]
1809:114:[43134179,43134292]
1810:120:[43134393,43134512]
1811:165:[43135279,43135443]
1812:35:[43135901,43135935]
1813:110:[43136595,43136704]
1814:175:[43137160,43137334]
1815:242:[43137501,43137742]
1816:2630:[43159528,43162157]
1817:260:[43164041,43164300]
1818:105:[43165918,43166022]
1819:160:[43166772,43166931]
1820:51:[43169313,43169363]
1821:150:[43171256,43171405]
1822:293:[43176684,43176976]
1823:231:[43187019,43187249]
1824:4236:[43305218,43309453]
1825:311:[43319161,43319471]
1826:129:[43321730,43321858]
1827:115:[43325832,43325946]
1828:176:[43327100,43327275]
1829:126:[43327768,43327893]
1830:66:[43329567,43329632]
1831:110:[43332440,43332549]
1832:125:[43334706,43334830]
1833:124:[43338213,43338336]
1834:106:[43338964,43339069]
1835:115:[43342080,43342194]
1836:120:[43346680,43346799]
1824:4236:[43305218,43309453]
1825:311:[43319161,43319471]
1826:129:[43321730,43321858]
1827:115:[43325832,43325946]
1828:176:[43327100,43327275]
1829:126:[43327768,43327893]
1830:66:[43329567,43329632]
1831:110:[43332440,43332549]
1832:125:[43334706,43334830]
1833:124:[43338213,43338336]
1834:106:[43338964,43339069]
1835:115:[43342080,43342194]
1837:100:[43362255,43362354]
1838:522:[43373478,43373999]
1839:7279:[43406939,43414217]
1840:66:[43423005,43423070]
1841:137:[43430360,43430496]
1842:5060:[43406939,43411998]
1843:1617:[43412601,43414217]
1840:66:[43423005,43423070]
1841:137:[43430360,43430496]
1839:7279:[43406939,43414217]
1841:137:[43430360,43430496]
1844:428:[43442112,43442539]
1845:647:[43444414,43445060]
1846:1903:[43522243,43524145]
1847:240:[43528405,43528644]
1848:190:[43766466,43766655]
1849:148:[43767594,43767741]
1850:151:[43769989,43770139]
1851:222:[43770987,43771208]
1852:604:[43731776,43732379]
1853:148:[43733594,43733741]
1854:305:[43735402,43735706]
1855:215:[43782390,43782604]
1856:154:[43783363,43783516]
1857:126:[43786519,43786644]
1858:894:[43791995,43792888]
1859:154:[43795824,43795977]
1860:147:[43796649,43796795]
1861:97:[43800225,43800321]
1862:171:[43802173,43802343]
1863:167:[43803141,43803307]
1864:45:[43804078,43804122]
1865:127:[43805517,43805643]
1866:125:[43808511,43808635]
1867:217:[43809037,43809253]
1858:894:[43791995,43792888]
1859:154:[43795824,43795977]
1860:147:[43796649,43796795]
1861:97:[43800225,43800321]
1862:171:[43802173,43802343]
1863:167:[43803141,43803307]
1864:45:[43804078,43804122]
1865:127:[43805517,43805643]
1866:125:[43808511,43808635]
1868:118:[43809037,43809154]
1869:112:[43810035,43810146]
1870:146:[43815432,43815577]
1871:151:[43816050,43816200]
1872:360:[43801984,43802343]
1863:167:[43803141,43803307]
1864:45:[43804078,43804122]
1865:127:[43805517,43805643]
1866:125:[43808511,43808635]
1868:118:[43809037,43809154]
1869:112:[43810035,43810146]
1870:146:[43815432,43815577]
1871:151:[43816050,43816200]
1873:150:[43824018,43824167]
1874:55:[43826416,43826470]
1875:188:[43829530,43829717]
1876:200:[43833132,43833331]
1877:171:[43836550,43836720]
1878:210:[43838509,43838718]
1879:125:[43846805,43846929]
1880:101:[43852211,43852311]
1881:124:[43854941,43855064]
1882:94:[43857597,43857690]
1883:146:[43862561,43862706]
1884:108:[43863421,43863528]
1885:111:[43864643,43864753]
1886:609:[43867166,43867774]
1873:150:[43824018,43824167]
1874:55:[43826416,43826470]
1875:188:[43829530,43829717]
1876:200:[43833132,43833331]
1887:115:[43833518,43833632]
1877:171:[43836550,43836720]
1878:210:[43838509,43838718]
1879:125:[43846805,43846929]
1880:101:[43852211,43852311]
1881:124:[43854941,43855064]
1882:94:[43857597,43857690]
1883:146:[43862561,43862706]
1884:108:[43863421,43863528]
1885:111:[43864643,43864753]
1886:609:[43867166,43867774]
1888:113:[43919741,43919853]
1889:123:[43922405,43922527]
1890:235:[43938386,43938620]
1891:83:[43945885,43945967]
1892:134:[43954807,43954940]
1893:80:[43955581,43955660]
1894:137:[43959621,43959757]
1895:78:[43962513,43962590]
1896:168:[43963545,43963712]
1897:39:[43967212,43967250]
1898:82:[43974171,43974252]
1899:133:[43979067,43979199]
1900:92:[43982187,43982278]
1901:64:[43983924,43983987]
1902:87:[43984817,43984903]
1903:50:[43985936,43985985]
1904:75:[43987094,43987168]
1905:80:[43988469,43988548]
1906:99:[43994927,43995025]
1907:66:[43999845,43999910]
1908:1097:[44000454,44001550]
1909:189:[44263203,44263391]
1910:203:[44270150,44270352]
1911:71:[44272364,44272434]
1912:185:[44273678,44273862]
1913:66:[44274671,44274736]
1914:100:[44275791,44275890]
1915:62:[44279771,44279832]
1916:114:[44282391,44282504]
1917:158:[44283549,44283706]
1918:142:[44293660,44293801]
1919:67:[44296811,44296877]
1920:163:[44299516,44299678]
1921:1018:[44269335,44270352]
1911:71:[44272364,44272434]
1912:185:[44273678,44273862]
1913:66:[44274671,44274736]
1914:100:[44275791,44275890]
1915:62:[44279771,44279832]
1916:114:[44282391,44282504]
1917:158:[44283549,44283706]
1918:142:[44293660,44293801]
1919:67:[44296811,44296877]
1920:163:[44299516,44299678]
1922:115:[44313377,44313491]
1923:122:[44317036,44317157]
1924:801:[44328973,44329773]
1922:115:[44313377,44313491]
1923:122:[44317036,44317157]
1925:1096:[44323291,44324386]
1924:801:[44328973,44329773]
1926:794:[44473300,44474093]
1927:86:[44476912,44476997]
1928:110:[44478254,44478363]
1929:136:[44478943,44479078]
1930:79:[44479335,44479413]
1931:107:[44480550,44480656]
1932:86:[44482420,44482505]
1933:127:[44483062,44483188]
1934:93:[44484009,44484101]
1935:71:[44485312,44485382]
1936:136:[44485496,44485631]
1937:81:[44485725,44485805]
1938:136:[44486352,44486487]
1939:108:[44488618,44488725]
1940:218:[44492094,44492311]
1941:77:[44493375,44493451]
1942:162:[44495879,44496040]
1926:794:[44473300,44474093]
1927:86:[44476912,44476997]
1928:110:[44478254,44478363]
1929:136:[44478943,44479078]
1930:79:[44479335,44479413]
1931:107:[44480550,44480656]
1932:86:[44482420,44482505]
1933:127:[44483062,44483188]
1934:93:[44484009,44484101]
1935:71:[44485312,44485382]
1936:136:[44485496,44485631]
1937:81:[44485725,44485805]
1938:136:[44486352,44486487]
1939:108:[44488618,44488725]
1940:218:[44492094,44492311]
1941:77:[44493375,44493451]
1943:139:[44496334,44496472]
1944:458:[44473300,44473757]
1945:123:[44473971,44474093]
1927:86:[44476912,44476997]
1928:110:[44478254,44478363]
1929:136:[44478943,44479078]
1930:79:[44479335,44479413]
1931:107:[44480550,44480656]
1932:86:[44482420,44482505]
1933:127:[44483062,44483188]
1934:93:[44484009,44484101]
1935:71:[44485312,44485382]
1936:136:[44485496,44485631]
1937:81:[44485725,44485805]
1938:136:[44486352,44486487]
1939:108:[44488618,44488725]
1940:218:[44492094,44492311]
1941:77:[44493375,44493451]
1943:139:[44496334,44496472]
1946:295:[44513065,44513359]
1947:94:[44514580,44514673]
1948:135:[44514764,44514898]
1949:100:[44515547,44515646]
1950:51:[44515803,44515853]
1951:68:[44521475,44521542]
1952:89:[44524424,44524512]
1953:129:[44527560,44527688]
1946:295:[44513065,44513359]
1947:94:[44514580,44514673]
1948:135:[44514764,44514898]
1949:100:[44515547,44515646]
1950:51:[44515803,44515853]
1954:68:[44520562,44520629]
1951:68:[44521475,44521542]
1952:89:[44524424,44524512]
1953:129:[44527560,44527688]
1946:295:[44513065,44513359]
1947:94:[44514580,44514673]
1948:135:[44514764,44514898]
1949:100:[44515547,44515646]
1950:51:[44515803,44515853]
1954:68:[44520562,44520629]
1952:89:[44524424,44524512]
1953:129:[44527560,44527688]
1955:259:[44589140,44589398]
1956:124:[44590626,44590749]
1957:734:[44592180,44592913]
1958:2601:[44834397,44836997]
1959:233:[44837422,44837654]
1960:283:[44838139,44838421]
1961:218:[44838900,44839117]
1962:127:[44839232,44839358]
1963:148:[44839738,44839885]
1964:225:[44840113,44840337]
1965:125:[44840889,44841013]
1966:126:[44841122,44841247]
1967:163:[44841517,44841679]
1968:65:[44841853,44841917]
1969:118:[44845286,44845403]
1970:171:[44845902,44846072]
1971:114:[44846889,44847002]
1972:899:[44869903,44870801]
1973:1334:[44871052,44872385]
1974:772:[44873000,44873771]
1975:169:[44881973,44882141]
1976:184:[44891391,44891574]
1977:69:[44895851,44895919]
1978:161:[44897943,44898103]
1979:286:[45138977,45139262]
1980:56:[45153949,45154004]
1981:106:[45161547,45161652]
1982:85:[45163604,45163688]
1983:48:[45165959,45166006]
1984:87:[45168875,45168961]
1985:47:[45170380,45170426]
1986:113:[45172398,45172510]
1987:138:[45173463,45173600]
1988:68:[45175578,45175645]
1989:6358:[45175831,45182188]
1990:382:[45193830,45194211]
1991:103:[45194538,45194640]
1992:176:[45196084,45196259]
1993:832:[45225638,45226469]
1994:3768:[45228681,45232448]
1995:109:[45527207,45527315]
1996:114:[45528864,45528977]
1997:96:[45533633,45533728]
1998:101:[45534059,45534159]
1999:145:[45534505,45534649]
2000:137:[45535144,45535280]
2001:231:[45535571,45535801]
2002:145:[45537700,45537844]
2003:72:[45538643,45538714]
2004:138:[45539267,45539404]
2005:150:[45540228,45540377]
2006:149:[45540511,45540659]
2007:152:[45540832,45540983]
2008:182:[45542057,45542238]
2009:149:[45544460,45544608]
2010:110:[45545891,45546000]
2011:67:[45546780,45546846]
2012:220:[45547812,45548031]
2013:152:[45548127,45548278]
2014:76:[45548432,45548507]
2015:586:[45550478,45551063]
2016:228:[45553493,45553720]
2017:54:[45553983,45554036]
2018:115:[45555941,45556055]
2019:121:[45557058,45557178]
2020:94:[45560131,45560224]
2021:158:[45563086,45563243]
2022:904:[45564702,45565605]
2016:228:[45553493,45553720]
2017:54:[45553983,45554036]
2018:115:[45555941,45556055]
2019:121:[45557058,45557178]
2021:158:[45563086,45563243]
2022:904:[45564702,45565605]
2023:2207:[45646721,45648927]
2024:37:[45649936,45649972]
2025:166:[45651162,45651327]
2026:292:[45655154,45655445]
2027:352:[45656749,45657100]
2028:42:[45658330,45658371]
2029:149:[45660686,45660834]
2030:227:[45666222,45666448]
2031:87:[45668908,45668994]
2032:141:[45670692,45670832]
2033:77:[45671505,45671581]
2034:90:[45674499,45674588]
2035:89:[45675949,45676037]
2036:173:[45678405,45678577]
2037:114:[45679319,45679432]
2038:81:[45679514,45679594]
2039:46:[45680677,45680722]
2040:114:[45681036,45681149]
2041:478:[45681622,45682099]
2042:224:[45666222,45666445]
2031:87:[45668908,45668994]
2032:141:[45670692,45670832]
2033:77:[45671505,45671581]
2034:90:[45674499,45674588]
2035:89:[45675949,45676037]
2036:173:[45678405,45678577]
2037:114:[45679319,45679432]
2038:81:[45679514,45679594]
2039:46:[45680677,45680722]
2040:114:[45681036,45681149]
2041:478:[45681622,45682099]
2043:260:[45705762,45706021]
2044:176:[45706439,45706614]
2045:157:[45706860,45707016]
2046:76:[45707399,45707474]
2047:115:[45708227,45708341]
2048:147:[45709539,45709685]
2049:82:[45709870,45709951]
2050:117:[45710977,45711093]
2051:101:[45712184,45712284]
