0:355:[11873,12227]
15981:197:[161011440,161011636]
15982:103:[161011905,161012007]
15983:117:[161012344,161012460]
15984:51:[161012622,161012672]
15985:94:[161013057,161013150]
15986:111:[161015647,161015757]
15976:760:[161009040,161009799]
15977:130:[161009991,161010120]
15978:96:[161010365,161010460]
15979:60:[161010603,161010662]
15980:89:[161011113,161011201]
15981:197:[161011440,161011636]
15982:103:[161011905,161012007]
15987:86:[161012375,161012460]
15984:51:[161012622,161012672]
15985:94:[161013057,161013150]
15986:111:[161015647,161015757]
15988:2394:[161016731,161019124]
15989:267:[161019213,161019479]
15990:403:[161021103,161021505]
15991:79:[161022075,161022153]
15992:105:[161022229,161022333]
15993:173:[161022415,161022587]
15994:129:[161023047,161023175]
15995:109:[161024155,161024263]
15996:84:[161024412,161024495]
15997:146:[161026177,161026322]
15998:104:[161029403,161029506]
15999:444:[161039317,161039760]
16000:1415:[161016731,161018145]
16001:347:[161018778,161019124]
15989:267:[161019213,161019479]
15990:403:[161021103,161021505]
15991:79:[161022075,161022153]
15992:105:[161022229,161022333]
15993:173:[161022415,161022587]
15994:129:[161023047,161023175]
15995:109:[161024155,161024263]
15996:84:[161024412,161024495]
15997:146:[161026177,161026322]
15998:104:[161029403,161029506]
15999:444:[161039317,161039760]
16002:1896:[161040780,161042675]
16003:76:[161043014,161043089]
16004:77:[161043509,161043585]
16005:158:[161044006,161044163]
16006:150:[161044400,161044549]
16007:122:[161046144,161046265]
16008:292:[161047242,161047533]
16009:361:[161049379,161049739]
16010:379:[161059007,161059385]
16011:45:[161068150,161068194]
16012:398:[161068455,161068852]
16013:161:[161069135,161069295]
16014:219:[161069368,161069586]
16015:289:[161069850,161070138]
16011:45:[161068150,161068194]
16012:398:[161068455,161068852]
16013:161:[161069135,161069295]
16016:200:[161069387,161069586]
16015:289:[161069850,161070138]
16017:673:[161068180,161068852]
16013:161:[161069135,161069295]
16016:200:[161069387,161069586]
16015:289:[161069850,161070138]
16017:673:[161068180,161068852]
16013:161:[161069135,161069295]
16014:219:[161069368,161069586]
16015:289:[161069850,161070138]
16018:305:[161070345,161070649]
16019:125:[161071837,161071961]
16020:90:[161072076,161072165]
16021:126:[161087741,161087866]
16022:108:[161087861,161087968]
16023:97:[161088575,161088671]
16024:256:[161088923,161089178]
16025:105:[161089298,161089402]
16026:135:[161089608,161089742]
16027:127:[161089896,161090022]
16028:697:[161090288,161090984]
16022:108:[161087861,161087968]
16023:97:[161088575,161088671]
16024:256:[161088923,161089178]
16025:105:[161089298,161089402]
16026:135:[161089608,161089742]
16027:127:[161089896,161090022]
16029:1306:[161093930,161095235]
16030:436:[161087906,161088341]
16024:256:[161088923,161089178]
16025:105:[161089298,161089402]
16026:135:[161089608,161089742]
16027:127:[161089896,161090022]
16028:697:[161090288,161090984]
16031:109:[161087907,161088015]
16023:97:[161088575,161088671]
16024:256:[161088923,161089178]
16025:105:[161089298,161089402]
16026:135:[161089608,161089742]
16027:127:[161089896,161090022]
16028:697:[161090288,161090984]
16032:1546:[161090768,161092313]
16033:148:[161092864,161093011]
16034:109:[161093628,161093736]
16035:390:[161093927,161094316]
16036:34:[161100604,161100637]
16037:77:[161102180,161102256]
16032:1546:[161090768,161092313]
16033:148:[161092864,161093011]
16034:109:[161093628,161093736]
16035:390:[161093927,161094316]
16036:34:[161100604,161100637]
16038:139:[161102340,161102478]
16032:1546:[161090768,161092313]
16033:148:[161092864,161093011]
16034:109:[161093628,161093736]
16035:390:[161093927,161094316]
16038:139:[161102340,161102478]
16039:378:[161123533,161123910]
16040:69:[161126739,161126807]
16041:65:[161127043,161127107]
16042:78:[161127406,161127483]
16043:92:[161127910,161128001]
16044:446:[161128201,161128646]
16045:216:[161129253,161129468]
16046:622:[161130409,161131030]
16047:61:[161131827,161131887]
16048:122:[161132059,161132180]
16049:113:[161132404,161132516]
16050:157:[161132708,161132864]
16051:66:[161133344,161133409]
16052:105:[161133667,161133771]
16053:88:[161133953,161134040]
16054:80:[161134323,161134402]
16055:109:[161134624,161134732]
16056:116:[161134818,161134933]
16057:371:[161135146,161135516]
16045:216:[161129253,161129468]
16058:142:[161130155,161130296]
16046:622:[161130409,161131030]
16047:61:[161131827,161131887]
16048:122:[161132059,161132180]
16049:113:[161132404,161132516]
16050:157:[161132708,161132864]
16051:66:[161133344,161133409]
16052:105:[161133667,161133771]
16053:88:[161133953,161134040]
16054:80:[161134323,161134402]
16055:109:[161134624,161134732]
16056:116:[161134818,161134933]
16057:371:[161135146,161135516]
16059:222:[161136180,161136401]
16060:96:[161136629,161136724]
16061:136:[161136889,161137024]
16062:117:[161137160,161137276]
16063:134:[161137784,161137917]
16064:146:[161138221,161138366]
16065:192:[161138782,161138973]
16066:62:[161139449,161139510]
16067:120:[161139695,161139814]
16068:112:[161140198,161140309]
16069:151:[161140409,161140559]
16070:44:[161140696,161140739]
16071:188:[161140823,161141010]
16072:283:[161136180,161136462]
16060:96:[161136629,161136724]
16061:136:[161136889,161137024]
16062:117:[161137160,161137276]
16063:134:[161137784,161137917]
16064:146:[161138221,161138366]
16065:192:[161138782,161138973]
16066:62:[161139449,161139510]
16067:120:[161139695,161139814]
16068:112:[161140198,161140309]
16069:151:[161140409,161140559]
16070:44:[161140696,161140739]
16071:188:[161140823,161141010]
16073:781:[161141099,161141879]
16074:106:[161142016,161142121]
16075:124:[161143394,161143517]
16076:192:[161143648,161143839]
16077:237:[161144782,161145018]
16078:268:[161145597,161145864]
16079:147:[161146223,161146369]
16080:547:[161147212,161147758]
16073:781:[161141099,161141879]
16074:106:[161142016,161142121]
16075:124:[161143394,161143517]
16076:192:[161143648,161143839]
16077:237:[161144782,161145018]
16081:289:[161145597,161145885]
16079:147:[161146223,161146369]
16080:547:[161147212,161147758]
16073:781:[161141099,161141879]
16074:106:[161142016,161142121]
16075:124:[161143394,161143517]
16076:192:[161143648,161143839]
16077:237:[161144782,161145018]
16081:289:[161145597,161145885]
16082:76:[161146223,161146298]
16080:547:[161147212,161147758]
16083:1818:[161159537,161161354]
16084:177:[161161854,161162030]
16085:177:[161163002,161163178]
16086:188:[161163429,161163616]
16087:288:[161163724,161164011]
16088:172:[161165254,161165425]
16089:134:[161165960,161166093]
16090:325:[161166346,161166670]
16091:1062:[161167784,161168845]
16092:210:[161169104,161169313]
16093:335:[161171936,161172270]
16094:108:[161173226,161173333]
16095:192:[161176196,161176387]
16096:122:[161178982,161179103]
16097:114:[161179272,161179385]
16098:76:[161179646,161179721]
16099:79:[161179900,161179978]
16100:87:[161180093,161180179]
16101:121:[161180380,161180500]
16102:131:[161182140,161182270]
16103:97:[161183169,161183265]
16104:85:[161183438,161183522]
16105:59:[161183653,161183711]
16106:240:[161183945,161184184]
16093:335:[161171936,161172270]
16094:108:[161173226,161173333]
16095:192:[161176196,161176387]
16096:122:[161178982,161179103]
16097:114:[161179272,161179385]
16098:76:[161179646,161179721]
16099:79:[161179900,161179978]
16100:87:[161180093,161180179]
16101:121:[161180380,161180500]
16102:131:[161182140,161182270]
16103:97:[161183169,161183265]
16104:85:[161183438,161183522]
16107:532:[161183653,161184184]
16108:75:[161185086,161185160]
16109:93:[161187775,161187867]
16110:37:[161188030,161188066]
16111:22:[161188492,161188513]
16112:369:[161188670,161189038]
16113:231:[161192082,161192312]
16114:134:[161192707,161192840]
16115:77:[161193139,161193215]
16116:35:[161193384,161193418]
16117:95:[161195832,161195926]
16118:251:[161196144,161196394]
16119:69:[161196677,161196745]
16120:94:[161197047,161197140]
16121:103:[161197425,161197527]
16122:107:[161197673,161197779]
16123:124:[161197975,161198098]
16124:78:[161198217,161198294]
16125:104:[161198504,161198607]
16126:1663:[161198745,161200407]
16127:262:[161199455,161199716]
16128:122:[161200602,161200723]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16135:108:[161199455,161199562]
16136:107:[161200602,161200708]
16137:130:[161200906,161201035]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16127:262:[161199455,161199716]
16136:107:[161200602,161200708]
16138:118:[161200906,161201023]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16127:262:[161199455,161199716]
16128:122:[161200602,161200723]
16138:118:[161200906,161201023]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16134:171:[161207830,161208000]
16127:262:[161199455,161199716]
16136:107:[161200602,161200708]
16137:130:[161200906,161201035]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16127:262:[161199455,161199716]
16136:107:[161200602,161200708]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16127:262:[161199455,161199716]
16136:107:[161200602,161200708]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16134:171:[161207830,161208000]
16127:262:[161199455,161199716]
16136:107:[161200602,161200708]
16138:118:[161200906,161201023]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16134:171:[161207830,161208000]
16135:108:[161199455,161199562]
16128:122:[161200602,161200723]
16138:118:[161200906,161201023]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16135:108:[161199455,161199562]
16136:107:[161200602,161200708]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16135:108:[161199455,161199562]
16128:122:[161200602,161200723]
16138:118:[161200906,161201023]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16134:171:[161207830,161208000]
16135:108:[161199455,161199562]
16128:122:[161200602,161200723]
16137:130:[161200906,161201035]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16134:171:[161207830,161208000]
16135:108:[161199455,161199562]
16136:107:[161200602,161200708]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16134:171:[161207830,161208000]
16127:262:[161199455,161199716]
16128:122:[161200602,161200723]
16137:130:[161200906,161201035]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16133:141:[161206248,161206388]
16134:171:[161207830,161208000]
16135:108:[161199455,161199562]
16136:107:[161200602,161200708]
16138:118:[161200906,161201023]
16129:147:[161201118,161201264]
16130:141:[161202596,161202736]
16131:171:[161202958,161203128]
16132:132:[161205636,161205767]
16134:171:[161207830,161208000]
16139:258:[161228516,161228773]
16140:56:[161253457,161253512]
16141:1113:[161254128,161255240]
16142:1244:[161274524,161275767]
16143:62:[161275897,161275958]
16144:137:[161276118,161276254]
16145:215:[161276497,161276711]
16146:168:[161277047,161277214]
16147:135:[161279628,161279762]
16148:51:[161284165,161284215]
16149:58:[161293403,161293460]
16150:103:[161298185,161298287]
16151:63:[161310383,161310445]
16152:165:[161326466,161326630]
16153:2418:[161332118,161334535]
16148:51:[161284165,161284215]
16149:58:[161293403,161293460]
16151:63:[161310383,161310445]
16152:165:[161326466,161326630]
16153:2418:[161332118,161334535]
16148:51:[161284165,161284215]
16151:63:[161310383,161310445]
16152:165:[161326466,161326630]
16153:2418:[161332118,161334535]
16148:51:[161284165,161284215]
16149:58:[161293403,161293460]
16150:103:[161298185,161298287]
16151:63:[161310383,161310445]
16153:2418:[161332118,161334535]
16154:421:[161334520,161334940]
16155:178:[161335315,161335492]
16156:82:[161335987,161336068]
16157:64:[161336228,161336291]
16158:34:[161337631,161337664]
16159:139:[161475204,161475342]
16160:22:[161475776,161475797]
16161:259:[161476123,161476381]
16162:256:[161479609,161479864]
16163:124:[161480623,161480746]
16164:39:[161483684,161483722]
16165:1597:[161487764,161489360]
16159:139:[161475204,161475342]
16160:22:[161475776,161475797]
16166:256:[161476126,161476381]
16162:256:[161479609,161479864]
16163:124:[161480623,161480746]
16164:39:[161483684,161483722]
16165:1597:[161487764,161489360]
16167:2653:[161494035,161496687]
16168:1440:[161511550,161512989]
16169:259:[161514490,161514748]
16170:259:[161518210,161518468]
16171:22:[161518800,161518821]
16172:85:[161519486,161519570]
16173:94:[161520320,161520413]
16168:1440:[161511550,161512989]
16169:259:[161514490,161514748]
16170:259:[161518210,161518468]
16171:22:[161518800,161518821]
16174:103:[161519486,161519588]
16173:94:[161520320,161520413]
16168:1440:[161511550,161512989]
16169:259:[161514490,161514748]
16170:259:[161518210,161518468]
16171:22:[161518800,161518821]
16175:333:[161519486,161519818]
16168:1440:[161511550,161512989]
16169:259:[161514490,161514748]
16176:256:[161518210,161518465]
16171:22:[161518800,161518821]
16175:333:[161519486,161519818]
16168:1440:[161511550,161512989]
16169:259:[161514490,161514748]
16176:256:[161518210,161518465]
16171:22:[161518800,161518821]
16172:85:[161519486,161519570]
16173:94:[161520320,161520413]
16177:212:[161551128,161551339]
16178:22:[161558211,161558232]
16179:259:[161559351,161559609]
16180:256:[161560933,161561188]
16181:115:[161561918,161562032]
16182:39:[161565342,161565380]
16183:614:[161569419,161570032]
16184:2494:[161575848,161578341]
16185:1443:[161592987,161594429]
16186:259:[161595934,161596192]
16187:259:[161599567,161599825]
16188:22:[161600157,161600178]
16189:85:[161600844,161600928]
16190:79:[161601675,161601753]
16185:1443:[161592987,161594429]
16186:259:[161595934,161596192]
16187:259:[161599567,161599825]
16188:22:[161600157,161600178]
16191:409:[161600844,161601252]
16192:240:[161632904,161633143]
16193:259:[161641181,161641439]
16194:256:[161642764,161643019]
16195:115:[161643749,161643863]
16196:58:[161645046,161645103]
16197:39:[161647117,161647155]
16198:1180:[161647265,161648444]
16192:240:[161632904,161633143]
16199:22:[161640041,161640062]
16193:259:[161641181,161641439]
16194:256:[161642764,161643019]
16195:115:[161643749,161643863]
16196:58:[161645046,161645103]
16197:39:[161647117,161647155]
16198:1180:[161647265,161648444]
16192:240:[161632904,161633143]
16199:22:[161640041,161640062]
16200:256:[161641184,161641439]
16194:256:[161642764,161643019]
16195:115:[161643749,161643863]
16196:58:[161645046,161645103]
16197:39:[161647117,161647155]
16198:1180:[161647265,161648444]
16192:240:[161632904,161633143]
16199:22:[161640041,161640062]
16193:259:[161641181,161641439]
16194:256:[161642764,161643019]
16195:115:[161643749,161643863]
16197:39:[161647117,161647155]
16198:1180:[161647265,161648444]
16192:240:[161632904,161633143]
16199:22:[161640041,161640062]
16200:256:[161641184,161641439]
16194:256:[161642764,161643019]
16195:115:[161643749,161643863]
16197:39:[161647117,161647155]
16198:1180:[161647265,161648444]
16201:1549:[161653494,161655042]
16202:373:[161676761,161677133]
16203:154:[161680549,161680702]
16204:286:[161681723,161682008]
16205:1269:[161682874,161684142]
16202:373:[161676761,161677133]
16205:1269:[161682874,161684142]
16202:373:[161676761,161677133]
16206:19:[161680264,161680282]
16203:154:[161680549,161680702]
16207:268:[161680997,161681264]
16204:286:[161681723,161682008]
16205:1269:[161682874,161684142]
16202:373:[161676761,161677133]
16203:154:[161680549,161680702]
16207:268:[161680997,161681264]
16204:286:[161681723,161682008]
16205:1269:[161682874,161684142]
16202:373:[161676761,161677133]
16206:19:[161680264,161680282]
16204:286:[161681723,161682008]
16205:1269:[161682874,161684142]
16202:373:[161676761,161677133]
16204:286:[161681723,161682008]
16205:1269:[161682874,161684142]
16202:373:[161676761,161677133]
16203:154:[161680549,161680702]
16205:1269:[161682874,161684142]
16208:38:[161692456,161692493]
16209:22:[161692778,161692799]
16210:256:[161693156,161693411]
16211:268:[161695610,161695877]
16212:292:[161696492,161696783]
16213:898:[161697036,161697933]
16214:356:[161719580,161719935]
16215:115:[161721457,161721571]
16216:120:[161721655,161721774]
16217:98:[161722157,161722254]
16218:188:[161722864,161723051]
16219:378:[161726575,161726952]
16220:200:[161736033,161736232]
16221:78:[161748033,161748110]
16222:89:[161751701,161751789]
16223:108:[161753779,161753886]
16224:131:[161761197,161761327]
16225:205:[161761913,161762117]
16226:222:[161771841,161772062]
16227:187:[161789422,161789608]
16228:93:[161790859,161790951]
16229:133:[161816238,161816370]
16230:115:[161821511,161821625]
16231:101:[161823013,161823113]
16232:72:[161829996,161830067]
16233:116:[161832987,161833102]
16234:86:[161882085,161882170]
16235:5626:[161928235,161933860]
16236:1086:[161952981,161954066]
16237:178:[161954593,161954770]
16238:526:[161967614,161968139]
16239:227:[161969902,161970128]
16240:178:[161976086,161976263]
16241:109:[161987189,161987297]
16242:265:[161989708,161989972]
16243:599:[161993046,161993644]
16244:493:[162039580,162040072]
16245:73:[162124194,162124266]
16246:94:[162257133,162257226]
16247:75:[162270422,162270496]
16248:110:[162302806,162302915]
16249:143:[162313624,162313766]
16250:168:[162324976,162325143]
16251:178:[162326749,162326926]
16252:167:[162335193,162335359]
16253:2973:[162336841,162339813]
16244:493:[162039580,162040072]
16245:73:[162124194,162124266]
16246:94:[162257133,162257226]
16254:60:[162270437,162270496]
16248:110:[162302806,162302915]
16249:143:[162313624,162313766]
16250:168:[162324976,162325143]
16251:178:[162326749,162326926]
16252:167:[162335193,162335359]
16253:2973:[162336841,162339813]
16255:77:[162126896,162126972]
16256:96:[162312335,162312430]
16257:2588:[162332772,162335359]
16253:2973:[162336841,162339813]
16258:893:[162343514,162344406]
16259:115:[162345079,162345193]
16260:168:[162346477,162346644]
16261:127:[162348695,162348821]
16262:329:[162351680,162352008]
16263:531:[162352971,162353501]
16264:490:[162351519,162352008]
16265:3638:[162352971,162356608]
16266:2051:[162365055,162367105]
16267:166:[162368712,162368877]
16268:65:[162372528,162372592]
16269:257:[162381672,162381928]
16270:124:[162466963,162467086]
16271:294:[162469744,162470037]
16272:193:[162470702,162470894]
16273:96:[162473543,162473638]
16274:78:[162482289,162482366]
16275:100:[162482514,162482613]
16276:90:[162487891,162487980]
16277:7227:[162492193,162499419]
16278:465:[162467594,162468058]
16271:294:[162469744,162470037]
16272:193:[162470702,162470894]
16273:96:[162473543,162473638]
16274:78:[162482289,162482366]
16275:100:[162482514,162482613]
16276:90:[162487891,162487980]
16277:7227:[162492193,162499419]
16278:465:[162467594,162468058]
16271:294:[162469744,162470037]
16272:193:[162470702,162470894]
16273:96:[162473543,162473638]
16274:78:[162482289,162482366]
16275:100:[162482514,162482613]
16277:7227:[162492193,162499419]
16279:273:[162531295,162531567]
16280:338:[162535801,162536138]
16281:206:[162546566,162546771]
16282:177:[162549217,162549393]
16283:174:[162551076,162551249]
16284:195:[162557264,162557458]
16285:142:[162558482,162558623]
16286:190:[162560112,162560301]
16287:68:[162567581,162567648]
16288:574:[162569060,162569633]
16289:195:[162602227,162602421]
16290:165:[162625000,162625164]
16291:110:[162688826,162688935]
16292:104:[162722884,162722987]
16293:233:[162724413,162724645]
16294:149:[162724945,162725093]
16295:107:[162725453,162725559]
16296:185:[162729585,162729769]
16297:245:[162731000,162731244]
16298:64:[162735790,162735853]
16299:132:[162737018,162737149]
16300:212:[162740091,162740302]
16301:225:[162741813,162742037]
16302:129:[162743258,162743386]
16303:193:[162745441,162745633]
16304:236:[162745925,162746160]
16305:151:[162748369,162748519]
16306:347:[162749901,162750247]
16289:195:[162602227,162602421]
16290:165:[162625000,162625164]
16307:81:[162674841,162674921]
16291:110:[162688826,162688935]
16292:104:[162722884,162722987]
16293:233:[162724413,162724645]
16294:149:[162724945,162725093]
16295:107:[162725453,162725559]
16296:185:[162729585,162729769]
16297:245:[162731000,162731244]
16298:64:[162735790,162735853]
16299:132:[162737018,162737149]
16300:212:[162740091,162740302]
16301:225:[162741813,162742037]
16302:129:[162743258,162743386]
16303:193:[162745441,162745633]
16304:236:[162745925,162746160]
16305:151:[162748369,162748519]
16306:347:[162749901,162750247]
16308:131:[162760495,162760625]
16309:205:[162762448,162762652]
16310:94:[162766374,162766467]
16311:116:[162767591,162767706]
16312:196:[162769532,162769727]
16313:106:[162773220,162773325]
16314:58:[162774056,162774113]
16315:100:[162775183,162775282]
16316:522:[162782087,162782608]
16317:1064:[162824086,162825149]
16318:128:[162825421,162825548]
16319:200:[162829249,162829448]
16320:164:[162838442,162838605]
16321:388:[163038395,163038782]
16322:278:[163039041,163039318]
16323:106:[163042184,163042289]
16324:63:[163042594,163042656]
16325:168:[163043245,163043412]
16326:2483:[163044110,163046592]
16327:556:[163038763,163039318]
16323:106:[163042184,163042289]
16324:63:[163042594,163042656]
16325:168:[163043245,163043412]
16326:2483:[163044110,163046592]
16328:276:[163039043,163039318]
16323:106:[163042184,163042289]
16324:63:[163042594,163042656]
16326:2483:[163044110,163046592]
16329:240:[163041694,163041933]
16323:106:[163042184,163042289]
16324:63:[163042594,163042656]
16325:168:[163043245,163043412]
16326:2483:[163044110,163046592]
16330:5206:[163112088,163117293]
16331:168:[163122339,163122506]
16332:63:[163131704,163131766]
16333:112:[163138047,163138158]
16334:383:[163172581,163172963]
16330:5206:[163112088,163117293]
16331:168:[163122339,163122506]
16332:63:[163131704,163131766]
16333:112:[163138047,163138158]
16335:98:[163276022,163276119]
16336:171:[163291411,163291581]
16330:5206:[163112088,163117293]
16331:168:[163122339,163122506]
16334:383:[163172581,163172963]
16330:5206:[163112088,163117293]
16337:180:[163122327,163122506]
16332:63:[163131704,163131766]
16333:112:[163138047,163138158]
16334:383:[163172581,163172963]
16338:1109:[163273995,163275103]
16335:98:[163276022,163276119]
16339:111:[163288971,163289081]
16336:171:[163291411,163291581]
16340:135:[163291722,163291856]
16341:144:[163295821,163295964]
16342:76:[163297277,163297352]
16343:78:[163298017,163298094]
16344:63:[163298635,163298697]
16345:99:[163306540,163306638]
16346:75:[163307809,163307883]
16347:98:[163309170,163309267]
16348:64:[163310153,163310216]
16349:139:[163313522,163313660]
16350:142:[163315467,163315608]
16351:177:[163317552,163317728]
16352:137:[163318734,163318870]
16353:430:[163325124,163325553]
16354:281:[163291722,163292002]
16341:144:[163295821,163295964]
16342:76:[163297277,163297352]
16343:78:[163298017,163298094]
16344:63:[163298635,163298697]
16345:99:[163306540,163306638]
16346:75:[163307809,163307883]
16347:98:[163309170,163309267]
16348:64:[163310153,163310216]
16349:139:[163313522,163313660]
16350:142:[163315467,163315608]
16351:177:[163317552,163317728]
16352:137:[163318734,163318870]
16353:430:[163325124,163325553]
16355:655:[164528596,164529250]
16356:75:[164532474,164532548]
16357:246:[164761730,164761975]
16358:192:[164768935,164769126]
16359:137:[164776778,164776914]
16360:161:[164781226,164781386]
16361:114:[164789308,164789421]
16362:91:[164790773,164790863]
16363:5241:[164815820,164821060]
16355:655:[164528596,164529250]
16356:75:[164532474,164532548]
16357:246:[164761730,164761975]
16358:192:[164768935,164769126]
16359:137:[164776778,164776914]
16360:161:[164781226,164781386]
16361:114:[164789308,164789421]
16362:91:[164790773,164790863]
16364:2485:[164818576,164821060]
16355:655:[164528596,164529250]
16356:75:[164532474,164532548]
16357:246:[164761730,164761975]
16358:192:[164768935,164769126]
16359:137:[164776778,164776914]
16360:161:[164781226,164781386]
16362:91:[164790773,164790863]
16363:5241:[164815820,164821060]
16365:242:[164738352,164738593]
16366:259:[164739095,164739353]
16367:1252:[164739563,164740814]
16368:214:[164743665,164743878]
16369:2175:[165171103,165173277]
16370:172:[165175100,165175271]
16371:71:[165177299,165177369]
16372:79:[165179935,165180013]
16373:174:[165182877,165183050]
16374:234:[165218644,165218877]
16375:188:[165322312,165322499]
16376:99:[165324720,165324818]
16377:173:[165325306,165325478]
16369:2175:[165171103,165173277]
16370:172:[165175100,165175271]
16371:71:[165177299,165177369]
16372:79:[165179935,165180013]
16373:174:[165182877,165183050]
16374:234:[165218644,165218877]
16375:188:[165322312,165322499]
16376:99:[165324720,165324818]
16378:362:[165325591,165325952]
16379:490:[165370158,165370647]
16380:107:[165376048,165376154]
16381:93:[165377463,165377555]
16382:134:[165378794,165378927]
16383:131:[165379938,165380068]
16384:162:[165380185,165380346]
16385:181:[165386277,165386457]
16386:146:[165389106,165389251]
16387:249:[165397955,165398203]
16388:512:[165414081,165414592]
16389:275:[165406164,165406438]
16388:512:[165414081,165414592]
16390:275:[165446078,165446352]
16391:260:[165451585,165451844]
16392:198:[165470667,165470864]
16393:115:[165492210,165492324]
16394:72:[165543254,165543325]
16395:88:[165544519,165544606]
16396:751:[165550591,165551341]
16397:679:[165513477,165514155]
16398:445:[165532741,165533185]
16399:422:[165600109,165600530]
16400:125:[165619077,165619201]
16401:75:[165620250,165620324]
16402:59:[165621214,165621272]
16403:74:[165623515,165623588]
16404:769:[165624604,165625372]
16405:934:[165631448,165632381]
16406:114:[165634254,165634367]
16407:143:[165636545,165636687]
16408:89:[165638162,165638250]
16409:190:[165638498,165638687]
16410:142:[165648678,165648819]
16411:198:[165649723,165649920]
16412:136:[165651343,165651478]
16413:131:[165652217,165652347]
16414:147:[165664488,165664634]
16415:287:[165667614,165667900]
16416:97:[165667986,165668082]
16417:312:[165670917,165671228]
16418:206:[165677811,165678016]
16419:599:[165678601,165679199]
16420:3832:[165693527,165697358]
16421:146:[165712403,165712548]
16422:69:[165721338,165721406]
16423:48:[165723464,165723511]
16424:61:[165728761,165728821]
16425:79:[165737428,165737506]
16426:442:[165737718,165738159]
16420:3832:[165693527,165697358]
16421:146:[165712403,165712548]
16422:69:[165721338,165721406]
16423:48:[165723464,165723511]
16424:61:[165728761,165728821]
16427:54:[165737428,165737481]
16428:165:[165737995,165738159]
16420:3832:[165693527,165697358]
16421:146:[165712403,165712548]
16422:69:[165721338,165721406]
16423:48:[165723464,165723511]
16424:61:[165728761,165728821]
16425:79:[165737428,165737506]
16428:165:[165737995,165738159]
16420:3832:[165693527,165697358]
16421:146:[165712403,165712548]
16422:69:[165721338,165721406]
16423:48:[165723464,165723511]
16424:61:[165728761,165728821]
16425:79:[165737428,165737506]
16429:242:[165737918,165738159]
16430:439:[165796731,165797169]
16431:161:[165859440,165859600]
16432:98:[165860462,165860559]
16433:144:[165865426,165865569]
16434:99:[165872418,165872516]
16435:50:[165875157,165875206]
16436:3936:[165876920,165880855]
16437:57:[165877157,165877213]
16438:746:[166039255,166040000]
16439:737:[166135222,166135958]
16440:57:[166123979,166124035]
16441:70:[166573152,166573221]
16442:99:[166573996,166574094]
16443:145:[166581696,166581840]
16444:190:[166590035,166590224]
16445:164:[166591106,166591269]
16446:144:[166592880,166593023]
16447:557:[166593917,166594473]
16448:119:[166808723,166808841]
16449:135:[166810191,166810325]
16450:128:[166815848,166815975]
16451:100:[166816730,166816829]
16452:1487:[166818174,166819660]
16453:1889:[166821821,166823709]
16454:1209:[166825748,166826956]
16455:164:[166827355,166827518]
16456:153:[166829422,166829574]
16457:211:[166831439,166831649]
16458:99:[166833060,166833158]
16459:67:[166838681,166838747]
16460:93:[166838999,166839091]
16461:259:[166845396,166845654]
16462:6188:[166882440,166888627]
16463:674:[166889943,166890616]
16464:218:[166891829,166892046]
16465:115:[166896303,166896417]
16466:178:[166904537,166904714]
16467:148:[166905827,166905974]
16468:58:[166908750,166908807]
16469:121:[166925969,166926089]
16470:334:[166927005,166927338]
16471:103:[166944459,166944561]
16472:204:[166958518,166958721]
